,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation,push_per_initial,uninterpreted_per_initial,push_per_expected,uninterpreted_per_expected
28,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block1305.10_input.json,751.0,751.0,True,False,766,15.0,1.228,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7.0,0.4666666666666667,0.7777777777777778,0.13333333333333333,0.26666666666666666,0.2857142857142857,0.5714285714285714
29,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block1501.4_input.json,751.0,751.0,True,False,766,15.0,1.048,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD SUB SWAP1 ,15,9.0,4,2,True,7.0,0.4666666666666667,0.7777777777777778,0.13333333333333333,0.26666666666666666,0.2857142857142857,0.5714285714285714
30,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block2318.4_input.json,751.0,751.0,True,False,754,3.0,1.1,SWAP3 POP POP POP PUSH1 32 ADD PUSH1 0 SHA3 SLOAD SWAP1 ,11,10.0,3,2,True,8.0,0.7272727272727273,0.8,0.18181818181818185,0.2727272727272727,0.25,0.375
31,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block3105_input.json,736.0,736.0,True,False,822,86.0,27.168000000000006,POP POP POP PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 32 PUSH1 64 MLOAD SUB MLOAD AND PUSH1 3 SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND ,19,14.0,6,4,True,14.0,0.7368421052631579,1.0,0.2631578947368421,0.3157894736842105,0.35714285714285715,0.42857142857142855
32,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block13226.1_input.json,33.0,33.0,True,False,45,12.0,3.4160000000000004,PUSH1 32 DUP1 DUP2 SWAP5 SWAP4 ADD SWAP3 SUB SWAP3 ADD PUSH2 13215 ,16,11.0,3,2,True,7.0,0.4375,0.6363636363636364,0.25,0.1875,0.5714285714285714,0.42857142857142855
33,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block12061_input.json,29.0,29.0,True,False,29,0.0,1.968,PUSH1 0 PUSH1 30 DUP13 SUB CALLDATALOAD PUSH2 65535 AND DUP1 SWAP8 POP ,10,10.0,3,3,True,9.0,0.9,0.9,0.3,0.3,0.3333333333333333,0.3333333333333333
34,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block4741.1_input.json,33.0,33.0,True,False,45,12.0,3.3480000000000003,PUSH1 32 DUP1 DUP2 SWAP5 SWAP4 ADD SWAP3 SUB SWAP3 ADD PUSH2 4730 ,16,11.0,3,2,True,7.0,0.4375,0.6363636363636364,0.25,0.1875,0.5714285714285714,0.42857142857142855
35,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block6382.5_input.json,31.0,31.0,True,False,31,0.0,2.54,PUSH1 64 MLOAD DUP1 SWAP3 POP SWAP3 POP PUSH1 64 ADD SUB SWAP1 ,11,11.0,3,1,True,8.0,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
36,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block10274_input.json,48.0,48.0,True,False,56,8.0,2.3080000000000003,DUP1 CALLDATALOAD PUSH1 0 BYTE PUSH1 0 PUSH1 0 DUP2 DUP2 DUP4 DUP1 PUSH1 0 DUP2 DUP8 PUSH1 0 PUSH1 247 DUP12 ,19,16.0,2,2,True,16.0,0.8421052631578947,1.0,0.631578947368421,0.10526315789473684,0.75,0.125
37,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block6082.1_input.json,33.0,33.0,True,False,45,12.0,3.488,PUSH1 32 DUP1 DUP2 SWAP5 SWAP4 ADD SWAP3 SUB SWAP3 ADD PUSH2 6071 ,16,11.0,3,2,True,7.0,0.4375,0.6363636363636364,0.25,0.1875,0.5714285714285714,0.42857142857142855
38,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block4535.5_input.json,31.0,31.0,True,False,31,0.0,2.524,PUSH1 64 MLOAD DUP1 SWAP3 POP SWAP3 POP PUSH1 64 ADD SUB SWAP1 ,11,11.0,3,1,True,8.0,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
39,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block12220_input.json,35.0,35.0,True,False,37,2.0,34.824,PUSH1 4 PUSH1 0 SWAP12 ADD SWAP11 DUP12 DUP7 ADD CALLDATALOAD DUP1 SWAP6 POP ,13,12.0,3,2,True,9.0,0.6923076923076923,0.75,0.15384615384615385,0.2307692307692308,0.2222222222222222,0.3333333333333333
40,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block3722.2_input.json,740.0,740.0,True,False,1995,1255.0,22.372,SELFBALANCE PUSH16 340282366920938463463374607431768211455 PUSH1 4 SLOAD PUSH17 340282366920938463463374607431768211456 DUP2 DUP4 AND SWAP2 DIV PUSH16 340282366920938463463374607431768211455 AND ADD AND ,22,14.0,7,3,True,13.0,0.5909090909090909,0.9285714285714286,0.2272727272727273,0.3181818181818182,0.38461538461538464,0.5384615384615384
41,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block2915.1_input.json,33.0,33.0,True,False,45,12.0,4.064,PUSH1 32 DUP1 DUP2 SWAP5 SWAP4 ADD SWAP3 SUB SWAP3 ADD PUSH2 2904 ,16,11.0,3,2,True,7.0,0.4375,0.6363636363636364,0.25,0.1875,0.5714285714285714,0.42857142857142855
42,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block6023.1_input.json,37.0,37.0,True,False,37,0.0,15.236,PUSH1 32 ADD SWAP2 POP POP PUSH1 64 MLOAD PUSH1 32 DUP2 DUP4 SUB SUB DUP2 ,13,13.0,4,2,True,12.0,0.9230769230769232,0.9230769230769232,0.2307692307692308,0.3076923076923077,0.25,0.3333333333333333
43,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block1473.5_input.json,31.0,31.0,True,False,31,0.0,2.8,PUSH1 64 MLOAD DUP1 SWAP3 POP SWAP3 POP PUSH1 64 ADD SUB SWAP1 ,11,11.0,3,1,True,8.0,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
44,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block10839_input.json,35.0,35.0,True,False,37,2.0,27.14,SWAP11 PUSH1 3 ADD SWAP11 PUSH1 249 DUP13 CALLDATALOAD PUSH1 0 BYTE SWAP9 POP DUP9 ,13,12.0,3,3,True,9.0,0.6923076923076923,0.75,0.2307692307692308,0.2307692307692308,0.3333333333333333,0.3333333333333333
45,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block8519.5_input.json,31.0,31.0,True,False,31,0.0,2.592,PUSH1 64 MLOAD DUP1 SWAP3 POP SWAP3 POP PUSH1 64 ADD SUB SWAP1 ,11,11.0,3,1,True,8.0,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
46,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block14051.1_input.json,39.0,39.0,True,False,45,6.0,31.256,SWAP2 SWAP3 PUSH1 32 DUP1 SWAP3 SUB SWAP2 ADD SWAP3 PUSH1 32 ADD SWAP2 PUSH2 14040 ,16,13.0,3,2,True,7.0,0.4375,0.5384615384615384,0.25,0.1875,0.5714285714285714,0.42857142857142855
47,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block12712_input.json,35.0,35.0,True,False,37,2.0,35.636,PUSH1 4 PUSH1 0 SWAP12 ADD SWAP11 DUP12 DUP7 ADD CALLDATALOAD DUP1 SWAP6 POP ,13,12.0,3,2,True,9.0,0.6923076923076923,0.75,0.15384615384615385,0.2307692307692308,0.2222222222222222,0.3333333333333333
