,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
105,0x275b69aa7c8c1d648a0557656bce1c286e69a29d,3554,17353.650591000005,312,134,7,2,7
106,0x9e9801bace260f58407c15e6e515c45918756e0f,839,7790.646033,137,54,0,2,6
107,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,2457,2479.0307310000007,146,68,1,17,1
108,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,3248,3650.952492999997,180,73,4,19,0
109,0x6a750d255416483bec1a31ca7050c6dac4263b57,679,12242.542042,177,41,0,3,9
110,0xcb97e65f07da24d46bcdd078ebebd7c6e6e3d750,519,15664.491704999988,168,38,0,4,12
111,0x3495ffcee09012ab7d827abf3e3b3ae428a38443,1899,12225.811692000007,175,77,1,2,9
112,0x93e682107d1e9defb0b5ee701c71707a4b2e46bc,1317,7870.147105,114,39,1,7,6
113,0xa74476443119a942de498590fe1f2454d7d4ac0d,1123,5428.896164000001,106,46,0,9,4
114,0x47a16e51bcc89c0015622fe83eb482a4522f6c5c,562,8490.063180000005,132,31,0,3,6
115,0x514910771af9ca656af840dff83e8264ecf986ca,1652,6958.102382000002,163,52,0,20,5
116,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,1130,2720.5810189999997,18,11,2,0,1
117,0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab,384,5116.266984000002,116,28,0,3,2
118,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192,746,3646.8667460000015,72,43,2,7,1
119,0xfa52274dd61e1643d2205169732f29114bc240b3,29,323.331072,15,4,0,1,0
120,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,453,55.715331,9,10,0,4,0
121,0x8e870d67f660d95d5be530380d0ec0bd388289e1,1273,933.0652239999997,71,23,0,1,1
122,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,160,913.9343799999999,7,1,1,0,0
123,0x9554efa1669014c25070bc23c2df262825704228,299,1400.9074580000001,8,12,1,0,0
124,0xabbb6bebfa05aa13e908eaa492bd7a8343760477,531,69.254333,9,10,0,3,0
125,0x1522900b6dafac587d499a862861c0869be6e428,0,0.090627,3,0,0,0,0
126,0x6fc82a5fe25a5cdb58bc74600a40a69c065263f8,600,253.47528000000003,7,9,0,3,0
127,0x0b95993a39a363d99280ac950f5e4536ab5c5566,202,1009.1939319999999,19,5,0,0,1
