,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
90,0x514910771af9ca656af840dff83e8264ecf986ca,3077.0,116.37199999999999,164,69,0,5,2
91,0x744d70fdbe2ba4cf95131626614a1763df805b9e,6117.0,418.64,299,136,4,7,23
92,0xbc2faad1ec407571249b0e874a9abd840111389b,1904.0,335.544,230,122,3,7,7
93,0x686b30a80826340a59afa564c2a01b79128eb7dd,918.0,232.20000000000005,143,76,4,3,6
94,0x45555629aabfea138ead1c1e5f2ac3cce2add830,2088.0,173.19199999999998,132,62,2,2,9
95,0x8fdcc30eda7e94f1c12ce0280df6cd531e8365c5,716.0,162.892,110,60,2,3,4
96,0xf230b790e05390fc8295f4d3f60332c93bed42e2,2527.0,98.508,145,55,1,1,5
97,0x867ffb5a3871b500f65bdfafe0136f9667deae06,6864.0,803.068,350,193,5,4,58
98,0xc9c4d9ec2b44b241361707679d3db0876ac10ca6,3600.0,88.192,206,109,0,2,2
99,0x8e870d67f660d95d5be530380d0ec0bd388289e1,1378.0,16.268,71,24,0,0,1
100,0xa37d94e80eab7a5bcb6d2e76b7666e341e4b58f6,2471.0,81.424,111,80,1,2,3
101,0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,2331.0,38.688,61,37,1,0,0
102,0x9e9801bace260f58407c15e6e515c45918756e0f,901.0,155.648,115,75,2,2,5
103,0x0d152b9ee87ebae179f64c067a966dd716c50742,3559.0,136.148,129,114,2,1,7
104,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,3751.0,156.27999999999997,175,66,6,1,6
105,0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838,5181.0,62.644,193,124,0,2,0
106,0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce,3678.0,63.656000000000006,164,61,0,1,3
107,0x1f0480a66883de97d2b054929252aae8f664c15c,3972.0,118.97200000000001,190,118,1,1,7
108,0x6fc82a5fe25a5cdb58bc74600a40a69c065263f8,792.0,41.272,7,8,4,0,0
109,0xa74476443119a942de498590fe1f2454d7d4ac0d,1723.0,105.26399999999998,107,50,4,0,4
110,0x818e6fecd516ecc3849daf6845e3ec868087b755,8552.0,268.4839999999999,308,155,6,2,9
111,0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab,504.0,111.748,97,48,1,3,0
112,0x105631c6cddba84d12fa916f0045b1f97ec9c268,13361.0,1430.7239999999997,542,327,25,3,71
113,0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439,3581.0,125.856,174,66,0,2,6
114,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,77.0,21.656,7,0,1,0,1
115,0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,3946.0,221.88799999999998,242,168,3,4,5
116,0x74fd51a98a4a1ecbef8cc43be801cce630e260bd,3655.0,124.52799999999999,192,116,4,1,4
117,0x03df4c372a29376d2c8df33a1b5f001cd8d68b0e,758.0,151.844,188,77,3,2,2
118,0x02b3c88b805f1c6982e38ea1d40a1d83f159c3d4,1119.0,196.65999999999997,160,68,1,5,4
119,0x0000000000085d4780b73119b644ae5ecd22b376,1479.0,5.708,60,36,0,0,0
120,0x8912358d977e123b51ecad1ffa0cc4a7e32ff774,5101.0,141.78799999999998,199,73,0,3,7
121,0xb5a5f22694352c15b00323844ad545abb2b11028,3479.0,49.8,147,89,1,0,3
122,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,4256.0,284.38,345,127,4,3,8
123,0x06a6a7af298129e3a2ab396c9c06f91d3c54aba8,13319.0,906.6879999999999,923,403,13,7,53
124,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,8345.0,726.444,573,254,10,16,29
125,0x6a750d255416483bec1a31ca7050c6dac4263b57,830.0,207.716,153,66,1,3,7
126,0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27,4259.0,189.05999999999997,213,158,2,2,3
127,0xbcc394d45c3613530a83cae62c716dc23b7f2152,4535.0,214.37199999999999,238,76,5,2,9
