,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation,push_per_initial,uninterpreted_per_initial,push_per_expected,uninterpreted_per_expected
36,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block414_input.json,20.0,20.0,True,False,70,50.0,2.704,POP PUSH2 467 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 731 ,25,7.0,2,4,True,7,0.28,1.0,0.16,0.08,0.5714285714285714,0.2857142857142857
37,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block564.1_input.json,31.0,31.0,True,False,31,0.0,2.412,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
38,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block137_input.json,26.0,26.0,True,False,97,71.0,8.032,POP PUSH1 200 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 709 ,32,9.0,3,5,True,9,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
39,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block1639.1_input.json,31.0,31.0,True,False,31,0.0,2.584,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
40,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block2535.7_input.json,31.0,31.0,True,False,31,0.0,2.152,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
41,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block467.1_input.json,31.0,31.0,True,False,31,0.0,2.208,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
42,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block247.1_input.json,31.0,31.0,True,False,31,0.0,2.276,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
43,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block687.1_input.json,31.0,31.0,True,False,31,0.0,2.364,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
44,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block564.1_input.json,31.0,31.0,True,False,31,0.0,2.052,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
45,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block687.1_input.json,31.0,31.0,True,False,31,0.0,2.084,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
46,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block314_input.json,26.0,26.0,True,False,97,71.0,9.16,POP PUSH2 377 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1136 ,32,9.0,3,5,True,9,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
47,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block2272.4_input.json,751.0,751.0,True,False,754,3.0,1.144,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD SWAP3 POP POP POP SWAP1 ,11,10.0,3,2,True,8,0.7272727272727273,0.8,0.18181818181818185,0.2727272727272727,0.25,0.375
48,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block709.6_input.json,31.0,31.0,True,False,31,0.0,2.1,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
49,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block137_input.json,26.0,26.0,True,False,97,71.0,7.364,POP PUSH1 200 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 709 ,32,9.0,3,5,True,9,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
