,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation
28,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block2535.7_input.json,31.0,31.0,True,False,31,0.0,2.152,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
29,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block467.1_input.json,31.0,31.0,True,False,31,0.0,2.208,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
30,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block1736.2_input.json,751.0,751.0,True,False,766,15.0,3.204,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD ADD SWAP1 ,15,9.0,4,2,True,7,0.4666666666666667,0.7777777777777778
31,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block314_input.json,26.0,26.0,True,False,97,71.0,9.16,POP PUSH2 377 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1136 ,32,9.0,3,5,True,9,0.28125,1.0
32,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block2000.7_input.json,31.0,31.0,True,False,31,0.0,2.508,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
33,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block1863.2_input.json,760.0,760.0,True,False,766,6.0,1.548,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD DUP3 PUSH1 0 DUP1 PUSH20 1461501637330902918203684832716283019655932542975 DUP8 AND DUP3 ,13,12.0,4,3,True,12,0.9230769230769232,1.0
34,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block709.6_input.json,31.0,31.0,True,False,31,0.0,2.1,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
35,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block736.2_input.json,38.0,38.0,True,False,41,3.0,42.644,PUSH1 32 ADD SWAP2 POP DUP1 PUSH1 32 ADD SWAP1 MLOAD DUP1 DUP4 DUP4 PUSH1 0 ,14,13.0,3,2,True,11,0.7857142857142857,0.8461538461538461
36,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block179.2_input.json,38.0,38.0,True,False,41,3.0,44.956,PUSH1 32 ADD SWAP2 POP DUP1 PUSH1 32 ADD SWAP1 MLOAD DUP1 DUP4 DUP4 PUSH1 0 ,14,13.0,3,2,True,11,0.7857142857142857,0.8461538461538461
37,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block972_input.json,32.0,32.0,True,False,103,71.0,17.392,POP PUSH2 1057 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 2807 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
38,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block414_input.json,20.0,20.0,True,False,70,50.0,2.888,POP PUSH2 467 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 1762 ,25,7.0,2,4,True,7,0.28,1.0
39,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block871_input.json,26.0,26.0,True,False,97,71.0,9.096,POP PUSH2 934 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 2323 ,32,9.0,3,5,True,9,0.28125,1.0
40,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block376.1_input.json,31.0,31.0,True,False,31,0.0,2.06,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
41,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block2807.4_input.json,751.0,751.0,True,False,754,3.0,1.092,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD SWAP3 POP POP POP SWAP1 ,11,10.0,3,2,True,8,0.7272727272727273,0.8
42,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block501_input.json,26.0,26.0,True,False,97,71.0,6.892,POP PUSH2 564 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1834 ,32,9.0,3,5,True,9,0.28125,1.0
43,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block2535.5_input.json,751.0,751.0,True,False,766,15.0,3.192,PUSH1 32 ADD PUSH1 0 SHA3 SWAP1 DUP2 SLOAD ADD SWAP1 ,15,9.0,4,2,True,7,0.4666666666666667,0.7777777777777778
